creation_source,opted_in_to_mailing_list,enabled_for_marketing_drip,org_id,adopted
GUEST_INVITE,1,1,234,False
SIGNUP,0,0,64,True
ORG_INVITE,0,0,28,False
GUEST_INVITE,0,0,410,False
SIGNUP,1,0,170,False
ORG_INVITE,0,0,118,False
SIGNUP,0,0,42,False
ORG_INVITE,0,0,374,False
ORG_INVITE,1,1,15,True
SIGNUP_GOOGLE_AUTH,1,0,17,False
GUEST_INVITE,0,0,15,False
PERSONAL_PROJECTS,0,0,1,False
SIGNUP,0,1,364,False
SIGNUP_GOOGLE_AUTH,0,0,62,True
PERSONAL_PROJECTS,1,0,244,False
PERSONAL_PROJECTS,1,0,342,False
ORG_INVITE,0,0,225,True
ORG_INVITE,0,0,88,False
ORG_INVITE,1,1,134,False
SIGNUP,0,0,121,False
ORG_INVITE,0,0,255,True
PERSONAL_PROJECTS,1,0,7,False
GUEST_INVITE,0,0,411,True
PERSONAL_PROJECTS,0,0,217,False
SIGNUP_GOOGLE_AUTH,0,0,109,False
PERSONAL_PROJECTS,0,0,165,False
ORG_INVITE,0,0,415,False
ORG_INVITE,0,0,11,False
SIGNUP,0,0,104,False
SIGNUP,0,0,329,False
ORG_INVITE,0,0,139,False
PERSONAL_PROJECTS,0,0,278,False
SIGNUP,0,0,30,False
GUEST_INVITE,0,0,116,True
ORG_INVITE,1,1,151,False
ORG_INVITE,0,0,290,False
ORG_INVITE,0,0,30,True
PERSONAL_PROJECTS,0,1,252,False
GUEST_INVITE,0,0,200,False
GUEST_INVITE,0,0,0,False
SIGNUP,0,0,187,False
ORG_INVITE,1,0,122,False
GUEST_INVITE,0,0,353,False
ORG_INVITE,0,0,135,False
GUEST_INVITE,0,0,3,False
GUEST_INVITE,1,0,135,True
ORG_INVITE,0,1,328,False
GUEST_INVITE,0,0,64,False
ORG_INVITE,1,1,107,True
ORG_INVITE,1,1,263,False
GUEST_INVITE,1,0,5,True
GUEST_INVITE,1,0,263,True
SIGNUP,0,0,36,False
PERSONAL_PROJECTS,0,0,0,False
PERSONAL_PROJECTS,0,1,13,False
PERSONAL_PROJECTS,0,0,341,False
SIGNUP,0,0,349,False
PERSONAL_PROJECTS,0,0,184,True
GUEST_INVITE,0,0,353,False
ORG_INVITE,1,0,1,False
ORG_INVITE,0,0,342,False
ORG_INVITE,1,0,64,False
GUEST_INVITE,0,0,304,True
SIGNUP,0,0,25,False
SIGNUP,0,0,15,False
SIGNUP_GOOGLE_AUTH,1,0,198,False
GUEST_INVITE,0,1,153,False
ORG_INVITE,1,0,303,False
SIGNUP_GOOGLE_AUTH,0,1,68,False
SIGNUP_GOOGLE_AUTH,0,0,108,False
SIGNUP,1,1,77,False
ORG_INVITE,0,0,142,False
SIGNUP,0,0,5,False
PERSONAL_PROJECTS,0,0,254,False
SIGNUP_GOOGLE_AUTH,0,0,81,False
ORG_INVITE,1,0,275,False
ORG_INVITE,1,1,7,False
ORG_INVITE,1,0,242,False
ORG_INVITE,0,0,278,True
PERSONAL_PROJECTS,0,0,176,False
ORG_INVITE,0,0,2,False
ORG_INVITE,0,0,87,False
SIGNUP_GOOGLE_AUTH,0,0,191,False
PERSONAL_PROJECTS,0,0,7,False
GUEST_INVITE,0,0,7,False
SIGNUP,1,1,8,False
PERSONAL_PROJECTS,0,0,49,False
SIGNUP,0,0,36,False
ORG_INVITE,0,0,102,False
PERSONAL_PROJECTS,0,0,245,False
ORG_INVITE,1,0,56,False
SIGNUP,1,0,7,False
ORG_INVITE,0,0,154,False
ORG_INVITE,0,0,218,True
SIGNUP_GOOGLE_AUTH,0,0,385,False
ORG_INVITE,0,0,76,True
GUEST_INVITE,0,0,9,False
GUEST_INVITE,0,0,321,False
SIGNUP,1,1,159,False
ORG_INVITE,0,0,371,False
ORG_INVITE,0,0,50,False
ORG_INVITE,0,1,75,False
PERSONAL_PROJECTS,1,0,11,False
ORG_INVITE,0,0,333,False
SIGNUP,1,0,137,False
SIGNUP,0,0,191,False
ORG_INVITE,1,1,278,False
ORG_INVITE,1,0,1,False
PERSONAL_PROJECTS,0,1,292,False
SIGNUP_GOOGLE_AUTH,1,0,75,False
SIGNUP,1,0,70,False
ORG_INVITE,0,0,89,True
GUEST_INVITE,0,0,286,False
GUEST_INVITE,0,0,131,True
SIGNUP_GOOGLE_AUTH,0,0,178,False
ORG_INVITE,0,0,213,False
SIGNUP,0,0,32,False
PERSONAL_PROJECTS,0,0,376,False
PERSONAL_PROJECTS,0,0,28,False
ORG_INVITE,0,0,1,False
PERSONAL_PROJECTS,0,0,366,False
SIGNUP,1,0,68,False
GUEST_INVITE,0,0,16,False
ORG_INVITE,0,0,192,True
ORG_INVITE,0,0,5,False
ORG_INVITE,0,0,6,False
ORG_INVITE,0,0,27,False
GUEST_INVITE,0,0,92,False
ORG_INVITE,1,0,300,True
ORG_INVITE,0,0,16,False
PERSONAL_PROJECTS,0,0,77,False
SIGNUP_GOOGLE_AUTH,0,0,316,True
SIGNUP,0,0,52,False
SIGNUP,0,0,62,False
ORG_INVITE,0,0,68,False
PERSONAL_PROJECTS,1,0,40,False
PERSONAL_PROJECTS,1,0,131,False
PERSONAL_PROJECTS,1,1,185,False
ORG_INVITE,1,0,254,False
SIGNUP,1,1,3,False
SIGNUP,0,0,12,False
GUEST_INVITE,0,0,0,False
ORG_INVITE,0,0,332,False
SIGNUP_GOOGLE_AUTH,0,0,121,False
PERSONAL_PROJECTS,0,0,16,False
SIGNUP,1,0,79,True
GUEST_INVITE,0,0,10,True
GUEST_INVITE,1,0,55,False
ORG_INVITE,1,1,3,False
PERSONAL_PROJECTS,1,0,1,False
SIGNUP_GOOGLE_AUTH,1,1,398,False
SIGNUP_GOOGLE_AUTH,0,0,316,False
ORG_INVITE,0,0,336,False
SIGNUP_GOOGLE_AUTH,1,1,142,True
PERSONAL_PROJECTS,0,0,20,False
ORG_INVITE,1,0,75,False
ORG_INVITE,1,0,3,False
GUEST_INVITE,0,0,17,False
SIGNUP_GOOGLE_AUTH,0,0,269,True
SIGNUP,1,1,135,True
ORG_INVITE,0,0,147,False
SIGNUP,0,0,17,False
SIGNUP,0,0,200,False
PERSONAL_PROJECTS,0,0,211,False
ORG_INVITE,1,0,1,False
SIGNUP_GOOGLE_AUTH,0,0,131,False
PERSONAL_PROJECTS,0,0,47,False
ORG_INVITE,0,0,18,False
SIGNUP,0,0,122,False
SIGNUP,0,0,382,True
ORG_INVITE,0,0,69,True
ORG_INVITE,1,1,0,False
PERSONAL_PROJECTS,0,0,141,False
GUEST_INVITE,0,0,178,False
SIGNUP_GOOGLE_AUTH,0,0,365,False
ORG_INVITE,0,0,188,False
PERSONAL_PROJECTS,0,0,139,False
GUEST_INVITE,0,0,144,False
GUEST_INVITE,1,0,62,False
SIGNUP_GOOGLE_AUTH,0,0,275,False
GUEST_INVITE,0,0,15,False
ORG_INVITE,1,0,335,False
GUEST_INVITE,0,0,7,False
SIGNUP,0,0,45,False
PERSONAL_PROJECTS,0,0,373,False
SIGNUP_GOOGLE_AUTH,1,0,343,False
GUEST_INVITE,0,0,64,False
SIGNUP_GOOGLE_AUTH,0,0,109,False
SIGNUP,1,0,200,False
GUEST_INVITE,1,1,2,True
SIGNUP_GOOGLE_AUTH,0,0,61,False
ORG_INVITE,0,0,231,False
PERSONAL_PROJECTS,0,0,0,False
ORG_INVITE,0,0,16,True
GUEST_INVITE,0,0,2,False
GUEST_INVITE,0,0,338,True
PERSONAL_PROJECTS,1,1,311,False
PERSONAL_PROJECTS,1,1,340,False
SIGNUP_GOOGLE_AUTH,0,0,334,False
SIGNUP,0,0,163,True
ORG_INVITE,1,0,2,False
SIGNUP,1,0,9,False
SIGNUP_GOOGLE_AUTH,0,0,302,False
SIGNUP,0,0,60,False
GUEST_INVITE,0,0,4,False
ORG_INVITE,0,0,156,False
SIGNUP,0,0,17,False
PERSONAL_PROJECTS,0,0,9,False
SIGNUP_GOOGLE_AUTH,0,0,84,False
PERSONAL_PROJECTS,1,1,110,False
PERSONAL_PROJECTS,0,0,285,True
SIGNUP,0,0,1,True
SIGNUP,1,1,380,False
SIGNUP_GOOGLE_AUTH,0,0,8,False
SIGNUP,1,1,148,False
ORG_INVITE,0,0,272,False
GUEST_INVITE,0,0,244,False
PERSONAL_PROJECTS,0,0,275,False
ORG_INVITE,0,0,414,True
GUEST_INVITE,0,0,264,False
GUEST_INVITE,0,1,89,False
GUEST_INVITE,0,0,39,False
PERSONAL_PROJECTS,0,0,237,False
ORG_INVITE,0,0,129,False
SIGNUP_GOOGLE_AUTH,1,0,104,False
GUEST_INVITE,0,0,336,False
PERSONAL_PROJECTS,0,1,336,False
SIGNUP,0,0,346,False
ORG_INVITE,0,0,123,False
SIGNUP,1,0,362,False
ORG_INVITE,0,0,92,False
SIGNUP,0,1,7,True
GUEST_INVITE,0,0,82,False
PERSONAL_PROJECTS,0,0,52,False
PERSONAL_PROJECTS,1,0,282,False
SIGNUP,1,0,152,False
ORG_INVITE,1,1,165,False
GUEST_INVITE,0,0,191,False
SIGNUP,0,0,331,False
SIGNUP,0,0,249,False
PERSONAL_PROJECTS,0,0,338,False
ORG_INVITE,0,0,71,False
SIGNUP_GOOGLE_AUTH,0,0,276,False
SIGNUP,0,0,191,False
PERSONAL_PROJECTS,0,0,160,False
ORG_INVITE,0,0,30,True
ORG_INVITE,0,0,105,False
GUEST_INVITE,0,0,221,False
SIGNUP,1,0,4,False
ORG_INVITE,0,0,9,True
ORG_INVITE,1,1,185,False
ORG_INVITE,1,0,135,False
GUEST_INVITE,0,0,171,False
ORG_INVITE,0,0,39,False
SIGNUP_GOOGLE_AUTH,0,0,130,False
ORG_INVITE,1,1,0,False
SIGNUP,0,0,98,False
ORG_INVITE,0,0,361,False
ORG_INVITE,0,0,136,False
ORG_INVITE,1,0,94,False
PERSONAL_PROJECTS,1,1,192,False
ORG_INVITE,0,0,143,False
PERSONAL_PROJECTS,1,1,164,False
PERSONAL_PROJECTS,0,0,14,False
ORG_INVITE,0,0,413,False
PERSONAL_PROJECTS,0,0,9,False
ORG_INVITE,0,0,58,True
PERSONAL_PROJECTS,0,0,15,False
GUEST_INVITE,1,1,235,False
PERSONAL_PROJECTS,0,0,4,False
GUEST_INVITE,1,1,143,False
ORG_INVITE,1,0,8,False
SIGNUP_GOOGLE_AUTH,0,0,196,False
PERSONAL_PROJECTS,0,0,152,False
ORG_INVITE,0,0,128,False
GUEST_INVITE,1,0,95,False
GUEST_INVITE,0,0,273,False
GUEST_INVITE,1,0,264,False
SIGNUP,0,0,352,True
SIGNUP,0,0,286,False
ORG_INVITE,0,0,17,False
SIGNUP,0,0,327,False
GUEST_INVITE,1,1,9,False
SIGNUP_GOOGLE_AUTH,0,0,31,False
ORG_INVITE,0,0,1,False
PERSONAL_PROJECTS,0,1,200,False
ORG_INVITE,0,0,334,False
PERSONAL_PROJECTS,0,0,5,False
SIGNUP_GOOGLE_AUTH,0,0,394,False
ORG_INVITE,0,1,162,False
PERSONAL_PROJECTS,0,0,365,False
ORG_INVITE,1,0,3,False
ORG_INVITE,0,0,229,False
GUEST_INVITE,0,0,289,True
ORG_INVITE,0,1,381,False
PERSONAL_PROJECTS,0,0,319,False
SIGNUP_GOOGLE_AUTH,0,0,1,False
ORG_INVITE,0,0,205,False
SIGNUP,0,0,165,True
SIGNUP,0,0,130,False
SIGNUP,1,1,320,False
ORG_INVITE,0,0,42,False
PERSONAL_PROJECTS,0,0,249,False
PERSONAL_PROJECTS,0,0,29,False
ORG_INVITE,1,0,222,False
SIGNUP,1,1,13,False
PERSONAL_PROJECTS,0,0,334,False
PERSONAL_PROJECTS,0,0,22,False
ORG_INVITE,1,0,25,True
GUEST_INVITE,0,0,245,False
ORG_INVITE,1,0,9,True
PERSONAL_PROJECTS,0,1,366,False
ORG_INVITE,0,1,262,False
GUEST_INVITE,1,0,9,False
PERSONAL_PROJECTS,0,0,11,False
GUEST_INVITE,0,0,102,False
GUEST_INVITE,1,1,143,False
SIGNUP,1,0,99,True
PERSONAL_PROJECTS,1,1,193,False
PERSONAL_PROJECTS,0,0,336,True
SIGNUP,0,0,271,True
ORG_INVITE,0,0,366,False
SIGNUP_GOOGLE_AUTH,0,0,136,False
GUEST_INVITE,0,0,340,False
ORG_INVITE,0,0,412,False
GUEST_INVITE,0,0,93,False
SIGNUP,0,0,411,True
ORG_INVITE,0,0,88,True
GUEST_INVITE,0,0,382,False
SIGNUP,0,0,22,False
PERSONAL_PROJECTS,0,0,53,False
ORG_INVITE,0,0,141,True
PERSONAL_PROJECTS,0,0,368,False
PERSONAL_PROJECTS,0,0,411,False
SIGNUP,0,0,366,False
SIGNUP,0,0,356,False
SIGNUP,1,0,2,False
PERSONAL_PROJECTS,0,0,1,False
SIGNUP,0,0,179,False
PERSONAL_PROJECTS,0,0,309,False
ORG_INVITE,0,0,52,True
ORG_INVITE,1,1,120,False
SIGNUP,0,0,330,True
GUEST_INVITE,0,0,4,False
ORG_INVITE,0,0,198,False
GUEST_INVITE,0,0,65,True
ORG_INVITE,0,0,296,False
GUEST_INVITE,0,0,55,False
GUEST_INVITE,1,1,68,False
GUEST_INVITE,0,0,33,False
GUEST_INVITE,0,0,36,True
PERSONAL_PROJECTS,0,0,68,False
SIGNUP_GOOGLE_AUTH,0,0,103,False
SIGNUP,0,0,331,False
ORG_INVITE,0,0,339,True
PERSONAL_PROJECTS,0,0,3,False
ORG_INVITE,0,0,0,False
GUEST_INVITE,0,0,98,True
GUEST_INVITE,0,0,231,True
ORG_INVITE,0,0,71,False
SIGNUP_GOOGLE_AUTH,0,0,7,True
ORG_INVITE,1,0,1,False
SIGNUP,0,0,2,False
ORG_INVITE,1,0,18,False
GUEST_INVITE,0,0,1,False
SIGNUP_GOOGLE_AUTH,0,0,75,False
ORG_INVITE,1,0,11,True
ORG_INVITE,0,0,2,False
PERSONAL_PROJECTS,0,0,20,True
SIGNUP,0,0,74,False
SIGNUP_GOOGLE_AUTH,0,0,2,True
PERSONAL_PROJECTS,1,1,242,False
GUEST_INVITE,0,0,9,False
ORG_INVITE,1,0,4,False
PERSONAL_PROJECTS,1,0,224,False
GUEST_INVITE,1,1,1,False
SIGNUP,0,0,4,False
ORG_INVITE,0,0,4,True
PERSONAL_PROJECTS,0,0,68,False
ORG_INVITE,1,0,236,False
PERSONAL_PROJECTS,0,0,4,False
SIGNUP_GOOGLE_AUTH,0,0,184,False
SIGNUP_GOOGLE_AUTH,0,0,172,False
ORG_INVITE,0,0,371,True
SIGNUP_GOOGLE_AUTH,0,0,383,False
SIGNUP,0,0,197,False
SIGNUP_GOOGLE_AUTH,1,1,40,False
GUEST_INVITE,0,0,41,False
GUEST_INVITE,0,0,380,True
GUEST_INVITE,0,0,86,False
ORG_INVITE,0,0,45,False
SIGNUP,0,0,44,False
ORG_INVITE,0,0,186,False
GUEST_INVITE,0,0,405,False
ORG_INVITE,1,1,290,False
GUEST_INVITE,0,0,104,True
ORG_INVITE,1,1,335,False
ORG_INVITE,0,0,104,False
PERSONAL_PROJECTS,0,0,16,False
PERSONAL_PROJECTS,0,0,274,False
SIGNUP,1,0,4,False
ORG_INVITE,0,0,160,True
PERSONAL_PROJECTS,0,0,6,False
ORG_INVITE,0,0,380,False
PERSONAL_PROJECTS,1,0,371,False
GUEST_INVITE,1,1,36,False
PERSONAL_PROJECTS,1,0,169,False
PERSONAL_PROJECTS,1,0,84,False
PERSONAL_PROJECTS,1,1,0,False
SIGNUP_GOOGLE_AUTH,0,0,51,False
SIGNUP,1,0,296,False
SIGNUP_GOOGLE_AUTH,1,0,3,False
ORG_INVITE,1,0,61,True
SIGNUP_GOOGLE_AUTH,0,0,249,False
SIGNUP,0,0,192,False
GUEST_INVITE,0,0,281,False
ORG_INVITE,0,0,117,False
PERSONAL_PROJECTS,0,0,71,False
SIGNUP,0,0,58,False
SIGNUP_GOOGLE_AUTH,1,1,12,False
SIGNUP,1,1,35,True
SIGNUP_GOOGLE_AUTH,0,0,116,False
SIGNUP,0,0,328,False
GUEST_INVITE,0,0,300,False
SIGNUP,1,1,147,False
ORG_INVITE,0,0,1,False
PERSONAL_PROJECTS,0,0,41,False
ORG_INVITE,1,1,73,False
SIGNUP,0,0,126,False
ORG_INVITE,1,1,372,False
ORG_INVITE,0,0,26,False
PERSONAL_PROJECTS,0,0,28,False
SIGNUP,0,0,21,False
ORG_INVITE,1,0,300,False
SIGNUP_GOOGLE_AUTH,0,0,9,False
ORG_INVITE,1,0,48,False
SIGNUP,1,1,376,False
ORG_INVITE,1,0,28,True
PERSONAL_PROJECTS,0,0,395,False
ORG_INVITE,0,0,64,True
ORG_INVITE,0,0,165,False
SIGNUP,1,1,208,False
PERSONAL_PROJECTS,0,0,35,False
ORG_INVITE,0,0,1,False
ORG_INVITE,0,0,342,False
ORG_INVITE,0,0,4,False
ORG_INVITE,1,0,13,False
ORG_INVITE,0,0,9,False
SIGNUP,1,0,13,False
SIGNUP,0,0,8,True
ORG_INVITE,0,0,349,False
SIGNUP,0,0,139,True
SIGNUP,1,1,254,False
SIGNUP_GOOGLE_AUTH,0,0,96,True
ORG_INVITE,0,0,170,False
ORG_INVITE,0,0,306,False
ORG_INVITE,0,0,40,False
ORG_INVITE,1,1,144,False
GUEST_INVITE,1,0,4,False
ORG_INVITE,0,0,343,False
GUEST_INVITE,0,0,258,False
ORG_INVITE,0,0,189,False
SIGNUP,0,0,181,False
ORG_INVITE,0,0,4,False
SIGNUP_GOOGLE_AUTH,0,0,74,False
SIGNUP,1,0,256,False
GUEST_INVITE,1,1,35,True
SIGNUP,1,1,172,False
GUEST_INVITE,0,0,2,False
ORG_INVITE,0,0,349,False
PERSONAL_PROJECTS,1,1,30,False
SIGNUP,0,0,285,False
ORG_INVITE,1,1,62,False
ORG_INVITE,0,0,188,False
ORG_INVITE,0,0,60,False
GUEST_INVITE,1,0,174,True
SIGNUP,1,0,291,True
GUEST_INVITE,1,0,8,False
SIGNUP_GOOGLE_AUTH,0,0,3,False
ORG_INVITE,0,0,106,False
GUEST_INVITE,1,0,274,True
GUEST_INVITE,0,0,394,False
GUEST_INVITE,0,1,18,True
GUEST_INVITE,0,0,205,False
PERSONAL_PROJECTS,0,0,8,False
GUEST_INVITE,0,0,1,False
ORG_INVITE,1,0,174,False
ORG_INVITE,0,0,16,True
ORG_INVITE,1,0,9,False
ORG_INVITE,1,0,79,False
GUEST_INVITE,0,1,265,False
GUEST_INVITE,0,0,37,False
SIGNUP,0,0,349,False
PERSONAL_PROJECTS,1,0,190,False
ORG_INVITE,0,0,328,False
SIGNUP,0,0,214,False
ORG_INVITE,1,0,64,False
SIGNUP,1,0,226,False
PERSONAL_PROJECTS,0,0,20,False
SIGNUP,0,0,344,False
ORG_INVITE,0,0,284,False
PERSONAL_PROJECTS,0,0,242,False
ORG_INVITE,1,0,174,False
SIGNUP_GOOGLE_AUTH,0,0,77,False
SIGNUP_GOOGLE_AUTH,1,1,42,False
SIGNUP,0,0,176,False
GUEST_INVITE,1,1,26,False
PERSONAL_PROJECTS,1,0,158,False
ORG_INVITE,1,1,0,False
GUEST_INVITE,0,0,0,False
GUEST_INVITE,0,0,107,False
SIGNUP,1,0,164,False
PERSONAL_PROJECTS,0,0,399,False
ORG_INVITE,0,0,80,False
SIGNUP_GOOGLE_AUTH,0,1,0,False
GUEST_INVITE,0,0,278,False
ORG_INVITE,1,1,193,False
SIGNUP,0,0,218,True
PERSONAL_PROJECTS,0,0,16,False
GUEST_INVITE,0,0,52,False
PERSONAL_PROJECTS,0,0,10,False
SIGNUP,0,0,239,False
SIGNUP_GOOGLE_AUTH,0,0,6,False
ORG_INVITE,0,0,114,False
GUEST_INVITE,0,0,385,False
ORG_INVITE,0,1,9,False
ORG_INVITE,0,0,126,False
GUEST_INVITE,0,0,201,True
ORG_INVITE,0,0,157,True
PERSONAL_PROJECTS,0,0,41,False
PERSONAL_PROJECTS,0,0,52,False
ORG_INVITE,0,0,65,False
PERSONAL_PROJECTS,0,0,8,False
SIGNUP,0,0,0,False
ORG_INVITE,0,0,20,False
ORG_INVITE,0,0,6,False
ORG_INVITE,0,0,160,False
GUEST_INVITE,1,0,151,False
ORG_INVITE,1,0,281,False
GUEST_INVITE,1,1,292,False
GUEST_INVITE,0,0,8,False
SIGNUP,0,0,78,False
ORG_INVITE,1,1,77,False
GUEST_INVITE,0,0,325,False
PERSONAL_PROJECTS,0,0,210,False
GUEST_INVITE,1,0,72,False
ORG_INVITE,0,0,1,False
ORG_INVITE,0,0,114,False
GUEST_INVITE,0,0,106,False
SIGNUP_GOOGLE_AUTH,0,0,209,False
PERSONAL_PROJECTS,0,0,35,False
PERSONAL_PROJECTS,0,0,31,False
SIGNUP,0,0,132,False
PERSONAL_PROJECTS,0,0,181,False
SIGNUP,0,0,361,False
PERSONAL_PROJECTS,0,0,91,False
ORG_INVITE,0,0,107,False
ORG_INVITE,0,0,326,False
PERSONAL_PROJECTS,1,1,146,False
PERSONAL_PROJECTS,0,0,75,False
ORG_INVITE,0,0,28,False
ORG_INVITE,0,0,10,False
ORG_INVITE,0,0,63,False
GUEST_INVITE,1,1,8,False
ORG_INVITE,0,0,142,False
ORG_INVITE,1,1,375,True
GUEST_INVITE,1,0,176,False
SIGNUP,0,0,29,False
ORG_INVITE,1,0,97,False
PERSONAL_PROJECTS,0,0,3,False
PERSONAL_PROJECTS,0,0,32,False
GUEST_INVITE,1,0,98,False
ORG_INVITE,0,0,205,True
GUEST_INVITE,1,1,209,True
GUEST_INVITE,0,0,217,False
ORG_INVITE,0,0,3,False
PERSONAL_PROJECTS,0,0,46,True
GUEST_INVITE,0,0,3,False
PERSONAL_PROJECTS,0,0,135,False
SIGNUP,0,0,5,False
PERSONAL_PROJECTS,0,1,195,False
GUEST_INVITE,0,1,56,False
ORG_INVITE,0,0,256,False
GUEST_INVITE,0,0,8,False
ORG_INVITE,0,0,266,False
PERSONAL_PROJECTS,0,0,2,False
PERSONAL_PROJECTS,0,0,84,False
ORG_INVITE,1,0,196,False
ORG_INVITE,0,0,290,False
GUEST_INVITE,0,0,5,False
PERSONAL_PROJECTS,0,0,1,False
SIGNUP,1,1,130,False
SIGNUP,1,1,23,False
ORG_INVITE,0,0,4,False
